10 1.000000 0.841471 0 1.100000 0.891207 0 1.200000 0.932039 0 1.300000 0.963558 0 1.400000 0.985450 0 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0
11 1.100000 0.891207 0 1.200000 0.932039 0 1.300000 0.963558 0 1.400000 0.985450 0 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0
12 1.200000 0.932039 0 1.300000 0.963558 0 1.400000 0.985450 0 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0
13 1.300000 0.963558 0 1.400000 0.985450 0 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0
14 1.400000 0.985450 0 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0
15 1.500000 0.997495 0 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0
16 1.600000 0.999574 0 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0
17 1.700000 0.991665 0 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0
18 1.800000 0.973848 0 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0
19 1.900000 0.946300 0 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0
20 2.000000 0.909297 0 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0
21 2.100000 0.863209 0 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0
22 2.200000 0.808496 0 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0
23 2.300000 0.745705 0 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0
24 2.400000 0.675463 0 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0
25 2.500000 0.598472 0 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0 5.400000 -0.772764 0
26 2.600000 0.515501 0 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0 5.400000 -0.772764 0 5.500000 -0.705540 0
27 2.700000 0.427380 0 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0 5.400000 -0.772764 0 5.500000 -0.705540 0 5.600000 -0.631267 0
28 2.800000 0.334988 0 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0 5.400000 -0.772764 0 5.500000 -0.705540 0 5.600000 -0.631267 0 5.700000 -0.550686 0
29 2.900000 0.239249 0 3.000000 0.141120 0 3.100000 0.041581 0 3.200000 -0.058374 0 3.300000 -0.157746 0 3.400000 -0.255541 0 3.500000 -0.350783 0 3.600000 -0.442520 0 3.700000 -0.529836 0 3.800000 -0.611858 0 3.900000 -0.687766 0 4.000000 -0.756802 0 4.100000 -0.818277 0 4.200000 -0.871576 0 4.300000 -0.916166 0 4.400000 -0.951602 0 4.500000 -0.977530 0 4.600000 -0.993691 0 4.700000 -0.999923 0 4.800000 -0.996165 0 4.900000 -0.982453 0 5.000000 -0.958924 0 5.100000 -0.925815 0 5.200000 -0.883455 0 5.300000 -0.832267 0 5.400000 -0.772764 0 5.500000 -0.705540 0 5.600000 -0.631267 0 5.700000 -0.550686 0 5.800000 -0.464602 0
